ID,Name,NOC,Year,Season,Sport,Event,Medal
114585,Bryan Steel,GBR,2000,Summer,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
114585,Bryan Steel,GBR,2004,Summer,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
114586,Harry Dwight Steel,USA,1924,Summer,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold
114588,Andrew Steele,GBR,2008,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
114590,"Daniel ""Dan"" Steele",USA,2002,Winter,Bobsleigh,Bobsleigh Men's Four,Bronze
114598,Paul Steele,CAN,1984,Summer,Rowing,Rowing Men's Coxed Eights,Gold
114602,Randall Scott Steele,USA,1984,Summer,Sailing,Sailing Men's Windsurfer,Silver
114604,Willie Samuel Steele,USA,1948,Summer,Athletics,Athletics Men's Long Jump,Gold
114607,"Hermanus Hendricus ""Henk"" Steeman",NED,1920,Summer,Football,Football Men's Football,Bronze
114609,Alexander Lennart Steen,SWE,2014,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
114611,"David Lee ""Dave"" Steen",CAN,1988,Summer,Athletics,Athletics Men's Decathlon,Bronze
114612,Ingrid Steen,NOR,1988,Summer,Handball,Handball Women's Handball,Silver
114612,Ingrid Steen,NOR,1992,Summer,Handball,Handball Women's Handball,Silver
114613,James J. Steen,USA,1904,Summer,Water Polo,Water Polo Men's Water Polo,Gold
114620,Florentine Pauline Frederique Steenberghe,NED,1996,Summer,Hockey,Hockey Women's Hockey,Bronze
114622,Hartwig Steenken,FRG,1972,Summer,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
114626,"Timotheus Bernardus ""Tim"" Steens",NED,1988,Summer,Hockey,Hockey Men's Hockey,Bronze
114627,"Frederick William ""Fred"" Steep",CAN,1904,Summer,Football,Football Men's Football,Gold
114629,Irene Steer (-Nicholson),GBR,1912,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
114631,Richard Clarke Steere,USA,1932,Summer,Fencing,"Fencing Men's Foil, Team",Bronze
114633,Jerome Elwell Steever,USA,1904,Summer,Water Polo,Water Polo Men's Water Polo,Silver
114640,Maria tefan-Mihoreanu (Cosma-),ROU,1984,Summer,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
114644,Davor tefanek,SRB,2016,Summer,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Gold
114645,Gertrd Stefanek,HUN,1980,Summer,Fencing,"Fencing Women's Foil, Team",Bronze
114645,Gertrd Stefanek,HUN,1988,Summer,Fencing,"Fencing Women's Foil, Team",Bronze
114647,Andreea Stefanescu,ITA,2012,Summer,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
114658,"Aikaterini ""Ekaterini"" Stefanidi",GRE,2016,Summer,Athletics,Athletics Women's Pole Vault,Gold
114665,Ivo Stefanoni,ITA,1956,Summer,Rowing,Rowing Men's Coxed Fours,Gold
114665,Ivo Stefanoni,ITA,1960,Summer,Rowing,Rowing Men's Coxed Fours,Bronze
114686,Wodzimierz Andrzej Stefaski,POL,1976,Summer,Volleyball,Volleyball Men's Volleyball,Gold
114689,Janne Reidar Stefansson,SWE,1964,Winter,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
114691,lafur Indrii Stefnsson,ISL,2008,Summer,Handball,Handball Men's Handball,Silver
114694,Zuzana tefeekov,SVK,2008,Summer,Shooting,Shooting Women's Trap,Silver
114694,Zuzana tefeekov,SVK,2012,Summer,Shooting,Shooting Women's Trap,Silver
114699,Giovanni Steff,ITA,1948,Summer,Rowing,Rowing Men's Coxed Pairs,Silver
114701,Britta Steffen,GER,2000,Summer,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
114701,Britta Steffen,GER,2008,Summer,Swimming,Swimming Women's 50 metres Freestyle,Gold
114701,Britta Steffen,GER,2008,Summer,Swimming,Swimming Women's 100 metres Freestyle,Gold
114703,Otto I. Steffen,USA,1904,Summer,Gymnastics,Gymnastics Men's Team All-Around,Silver
114705,Rolf Steffenburg,SWE,1920,Summer,Sailing,Sailing Mixed 30 metres,Gold
114707,Jessica Marie Steffens,USA,2008,Summer,Water Polo,Water Polo Women's Water Polo,Silver
114707,Jessica Marie Steffens,USA,2012,Summer,Water Polo,Water Polo Women's Water Polo,Gold
114708,"Margaret Ann ""Maggie"" Steffens",USA,2012,Summer,Water Polo,Water Polo Women's Water Polo,Gold
114708,"Margaret Ann ""Maggie"" Steffens",USA,2016,Summer,Water Polo,Water Polo Women's Water Polo,Gold
114709,Walter Johan Heinrich Steffens,GER,1936,Summer,Gymnastics,Gymnastics Men's Team All-Around,Gold
114710,John William Steffensen,AUS,2004,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
114712,Wilhelm Marius Bakke Steffensen,NOR,1920,Summer,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver
114714,Kent C. Steffes,USA,1996,Summer,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Gold
114716,Christel Steffin (-Schulz),GER,1960,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
114722,Kerstin Stegemann,GER,2000,Summer,Football,Football Women's Football,Bronze
114722,Kerstin Stegemann,GER,2004,Summer,Football,Football Women's Football,Bronze
114722,Kerstin Stegemann,GER,2008,Summer,Football,Football Women's Football,Bronze
114724,Bastian Steger,GER,2012,Summer,Table Tennis,Table Tennis Men's Team,Bronze
114724,Bastian Steger,GER,2016,Summer,Table Tennis,Table Tennis Men's Team,Bronze
114733,Zali Steggall,AUS,1998,Winter,Alpine Skiing,Alpine Skiing Women's Slalom,Bronze
114737,Henrik Stehlik,GER,2004,Summer,Trampolining,Trampolining Men's Individual,Bronze
114753,Boris Steimetz,FRA,2008,Summer,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
114764,Hans-Peter Steinacher,AUT,2000,Summer,Sailing,Sailing Mixed Multihull,Gold
114764,Hans-Peter Steinacher,AUT,2004,Summer,Sailing,Sailing Mixed Multihull,Gold
114768,Angela Steinbach,FRG,1972,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
114769,Josef Steinbach,AUT,1906,Summer,Weightlifting,"Weightlifting Men's Unlimited, One Hand",Gold
114769,Josef Steinbach,AUT,1906,Summer,Weightlifting,"Weightlifting Men's Unlimited, Two Hands",Silver
114771,Klaus Steinbach,FRG,1972,Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
114771,Klaus Steinbach,FRG,1976,Summer,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
114774,Michael Steinbach,GER,1992,Summer,Rowing,Rowing Men's Quadruple Sculls,Gold
114775,Sabine Steinbach (-Klemm),GDR,1968,Summer,Swimming,Swimming Women's 400 metres Individual Medley,Bronze
114776,Wolfgang Steinbach,GDR,1980,Summer,Football,Football Men's Football,Silver
114778,Walter Steinbauer,FRG,1972,Winter,Bobsleigh,Bobsleigh Men's Four,Bronze
114779,"Janette May ""Jenny"" Steinbeck (-Murray)",AUS,1968,Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
114782,Roman Steinberg,EST,1924,Summer,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Bronze
114786,Ute Steindorf,GDR,1980,Summer,Rowing,Rowing Women's Coxless Pairs,Gold
114792,"Eduard ""Edi"" Steinemann",SUI,1928,Summer,Gymnastics,Gymnastics Men's Team All-Around,Gold
114792,"Eduard ""Edi"" Steinemann",SUI,1936,Summer,Gymnastics,Gymnastics Men's Team All-Around,Silver
114795,Andr Steiner,GER,1996,Summer,Rowing,Rowing Men's Quadruple Sculls,Gold
114797,Anton Steiner,AUT,1984,Winter,Alpine Skiing,Alpine Skiing Men's Downhill,Bronze
114810,Matthias Steiner,GER,2008,Summer,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold
114816,Walter Steiner,SUI,1972,Winter,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Silver
114820,Jerome Steinert,USA,1912,Summer,Cycling,"Cycling Men's Road Race, Team",Bronze
114822,Gnther Steines,GER,1952,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
114823,"Hans Christopher ""Chris"" Steinfeld",USA,1984,Summer,Sailing,Sailing Mixed Two Person Dinghy,Silver
114826,Giulia Steingruber,SUI,2016,Summer,Gymnastics,Gymnastics Women's Horse Vault,Bronze
114831,Ingo Steinhfel,GDR,1988,Summer,Weightlifting,Weightlifting Men's Middleweight,Silver
114832,Karl Steinhuber,AUT,1936,Summer,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",Silver
114834,Jens Steinigen,GER,1992,Winter,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold
114837,"William Clark ""Bill"" Steinkraus",USA,1952,Summer,Equestrianism,"Equestrianism Men's Jumping, Team",Bronze
114837,"William Clark ""Bill"" Steinkraus",USA,1960,Summer,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
114837,"William Clark ""Bill"" Steinkraus",USA,1968,Summer,Equestrianism,"Equestrianism Mixed Jumping, Individual",Gold
114837,"William Clark ""Bill"" Steinkraus",USA,1972,Summer,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
114845,dm Steinmetz,HUN,2004,Summer,Water Polo,Water Polo Men's Water Polo,Gold
114847,Barnabs Steinmetz,HUN,2000,Summer,Water Polo,Water Polo Men's Water Polo,Gold
114847,Barnabs Steinmetz,HUN,2004,Summer,Water Polo,Water Polo Men's Water Polo,Gold
114849,Jnos Steinmetz,HUN,1968,Summer,Water Polo,Water Polo Men's Water Polo,Bronze
114850,Klement Steinmetz,AUT,1936,Summer,Football,Football Men's Football,Silver
114853,"Carolyn Lynne ""Carrie"" Steinseifer (-Bates)",USA,1984,Summer,Swimming,Swimming Women's 100 metres Freestyle,Gold
114853,"Carolyn Lynne ""Carrie"" Steinseifer (-Bates)",USA,1984,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
114853,"Carolyn Lynne ""Carrie"" Steinseifer (-Bates)",USA,1984,Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
114857,Stefan Steinweg,GER,1992,Summer,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
114859,Kristin Strmer Steira,NOR,2010,Winter,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Gold
114859,Kristin Strmer Steira,NOR,2014,Winter,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,Bronze
114866,"Phillip William ""Otto"" Stekl",USA,1984,Summer,Rowing,Rowing Men's Coxless Fours,Silver
114876,Grzegorz Jzef Stellak,POL,1980,Summer,Rowing,Rowing Men's Coxed Fours,Bronze
114877,Xenofon Stellas,GRE,1906,Summer,Rowing,Rowing Men's 17-Man Naval Rowing Boats,Silver
114882,Manuela Stellmach (-Schubert),GDR,1988,Summer,Swimming,Swimming Women's 200 metres Freestyle,Bronze
114882,Manuela Stellmach (-Schubert),GDR,1988,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
114882,Manuela Stellmach (-Schubert),GDR,1988,Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
114882,Manuela Stellmach (-Schubert),GER,1992,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
114883,"Jacoba Cornelia ""Co"" Stelma",NED,1928,Summer,Gymnastics,Gymnastics Women's Team All-Around,Gold
114887,Igor Anatolyevich Stelnov,URS,1984,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
114887,Igor Anatolyevich Stelnov,URS,1988,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
114897,Sanna Tutteli Stn,FIN,2008,Summer,Rowing,Rowing Women's Lightweight Double Sculls,Silver
114902,Kurt Enoch Stenberg,FIN,1908,Summer,Gymnastics,Gymnastics Men's Team All-Around,Bronze
114909,Ole Stenen,NOR,1932,Winter,Nordic Combined,Nordic Combined Men's Individual,Silver
114914,Sverre Stenersen,NOR,1952,Winter,Nordic Combined,Nordic Combined Men's Individual,Bronze
114914,Sverre Stenersen,NOR,1956,Winter,Nordic Combined,Nordic Combined Men's Individual,Gold
114917,Manfred Stengl,AUT,1964,Winter,Luge,Luge Mixed (Men)'s Doubles,Gold
114919,Boris Andrianovich Stenin,URS,1960,Winter,Speed Skating,"Speed Skating Men's 1,500 metres",Bronze
114920,Valentina Sergeyevna Stenina (Miloslavova-),URS,1960,Winter,Speed Skating,"Speed Skating Women's 3,000 metres",Silver
114920,Valentina Sergeyevna Stenina (Miloslavova-),URS,1964,Winter,Speed Skating,"Speed Skating Women's 3,000 metres",Silver
114924,Jan Ingemar Stenmark,SWE,1976,Winter,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Bronze
114924,Jan Ingemar Stenmark,SWE,1980,Winter,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Gold
114924,Jan Ingemar Stenmark,SWE,1980,Winter,Alpine Skiing,Alpine Skiing Men's Slalom,Gold
114927,Erik Harry Stenqvist,SWE,1920,Summer,Cycling,"Cycling Men's Road Race, Individual",Gold
114927,Erik Harry Stenqvist,SWE,1920,Summer,Cycling,"Cycling Men's Road Race, Team",Silver
114928,"Oskar Albinus ""Albin"" Stenroos",FIN,1912,Summer,Athletics,"Athletics Men's 10,000 metres",Bronze
114928,"Oskar Albinus ""Albin"" Stenroos",FIN,1912,Summer,Athletics,"Athletics Men's Cross-Country, Team",Silver
114928,"Oskar Albinus ""Albin"" Stenroos",FIN,1924,Summer,Athletics,Athletics Men's Marathon,Gold
114929,Sten Einar Stensen,NOR,1972,Winter,Speed Skating,"Speed Skating Men's 5,000 metres",Bronze
114929,Sten Einar Stensen,NOR,1972,Winter,Speed Skating,"Speed Skating Men's 10,000 metres",Bronze
114929,Sten Einar Stensen,NOR,1976,Winter,Speed Skating,"Speed Skating Men's 5,000 metres",Gold
114929,Sten Einar Stensen,NOR,1976,Winter,Speed Skating,"Speed Skating Men's 10,000 metres",Silver
114931,Kay Arne Stenshjemmet,NOR,1980,Winter,Speed Skating,"Speed Skating Men's 1,500 metres",Silver
114931,Kay Arne Stenshjemmet,NOR,1980,Winter,Speed Skating,"Speed Skating Men's 5,000 metres",Silver
114934,Henrik Olof Stenson,SWE,2016,Summer,Golf,Golf Men's Individual,Silver
114939,Harald Stenvaag,NOR,1992,Summer,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Silver
114939,Harald Stenvaag,NOR,2000,Summer,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Bronze
114943,"Marie Louise ""Marilee"" Stepan (-Wehmann)",USA,1952,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
114946,Ondej tpnek,CZE,2004,Summer,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Bronze
114946,Ondej tpnek,CZE,2008,Summer,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Silver
114947,Radek tpnek,CZE,2016,Summer,Tennis,Tennis Mixed Doubles,Bronze
114954,Oleg Sergeyevich Stepanov,URS,1964,Summer,Judo,Judo Men's Lightweight,Bronze
114956,Inna Yakovlevna Stepanova,RUS,2016,Summer,Archery,Archery Women's Team,Silver
114958,Mariya Aleksandrovna Stepanova,RUS,2004,Summer,Basketball,Basketball Women's Basketball,Bronze
114958,Mariya Aleksandrovna Stepanova,RUS,2008,Summer,Basketball,Basketball Women's Basketball,Bronze
114960,Vaslijs Stepanovs,URS,1956,Summer,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver
114961,Galina Andreyevna Stepanskaya,URS,1976,Winter,Speed Skating,"Speed Skating Women's 1,500 metres",Gold
114962,Stanislav Ivanovich Stepashkin,URS,1964,Summer,Boxing,Boxing Men's Featherweight,Gold
114964,Daniel Stephan,GER,2004,Summer,Handball,Handball Men's Handball,Silver
114974,Charles Stephen,IND,1956,Summer,Hockey,Hockey Men's Hockey,Gold
114981,Helen Herring Stephens,USA,1936,Summer,Athletics,Athletics Women's 100 metres,Gold
114981,Helen Herring Stephens,USA,1936,Summer,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
114982,John M. Stephens,AUS,2004,Summer,Baseball,Baseball Men's Baseball,Silver
114983,Kelly Stephens (-Tysland),USA,2006,Winter,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
114996,Wayne Frederick Stephenson,CAN,1968,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
114999,Piotr Stpie,POL,1992,Summer,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Silver
115002,Ayeln Lara Stepnik Puche,ARG,2000,Summer,Hockey,Hockey Women's Hockey,Silver
115002,Ayeln Lara Stepnik Puche,ARG,2004,Summer,Hockey,Hockey Women's Hockey,Bronze
115005,Nikolai Stepulov,EST,1936,Summer,Boxing,Boxing Men's Lightweight,Silver
115008,Jan trba,CZE,2012,Summer,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
115008,Jan trba,CZE,2016,Summer,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
115010,Amlia Sterbinszky,HUN,1976,Summer,Handball,Handball Women's Handball,Bronze
115011,Leo Sterckx,BEL,1960,Summer,Cycling,Cycling Men's Sprint,Silver
115014,Constantin Sterea,ROU,1980,Summer,Volleyball,Volleyball Men's Volleyball,Bronze
115017,Nikolaos Stergiou,GRE,1906,Summer,Rowing,Rowing Men's 17-Man Naval Rowing Boats,Silver
115018,Soare Sterian,ROU,1924,Summer,Rugby,Rugby Men's Rugby,Bronze
115021,"Gillian ""Jill"" Sterkel",USA,1976,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
115021,"Gillian ""Jill"" Sterkel",USA,1984,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
115021,"Gillian ""Jill"" Sterkel",USA,1988,Summer,Swimming,Swimming Women's 50 metres Freestyle,Bronze
115021,"Gillian ""Jill"" Sterkel",USA,1988,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
115022,Volodymyr Ivanovych Sterlik,URS,1968,Summer,Rowing,Rowing Men's Coxed Eights,Bronze
115026,Lon Antoine Jean Stern,FRA,1908,Summer,Fencing,"Fencing Men's epee, Team",Gold
115028,Marcel Grard Stern,SUI,1968,Summer,Sailing,Sailing Mixed 5.5 metres,Silver
115032,Ulf Ivar Erik Sterner,SWE,1964,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
115039,Tetiana Ivanivna Stetsenko (-Buniak),URS,1980,Summer,Rowing,Rowing Women's Coxed Eights,Silver
115040,Yuriy Mykolaiovych Stetsenko,URS,1972,Summer,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
115044,Heinz Stettler,SUI,1984,Winter,Bobsleigh,Bobsleigh Men's Four,Bronze
115046,Anni Steuer (-Ludewig),GER,1936,Summer,Athletics,Athletics Women's 80 metres Hurdles,Silver
115048,Ingo Steuer,GER,1998,Winter,Figure Skating,Figure Skating Mixed Pairs,Bronze
115054,Florence Steurer (-Penz),FRA,1972,Winter,Alpine Skiing,Alpine Skiing Women's Slalom,Bronze
115059,Jovana Stevanovi,SRB,2016,Summer,Volleyball,Volleyball Women's Volleyball,Silver
115069,Craig Julian Stevens,AUS,2004,Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
115070,Curtis Palmer Stevens,USA,1932,Winter,Bobsleigh,Bobsleigh Men's Two,Gold
115073,"Edward Glenister ""Ed"" Stevens, Jr.",USA,1952,Summer,Rowing,Rowing Men's Coxed Eights,Gold
115077,John Hubert Stevens,USA,1932,Winter,Bobsleigh,Bobsleigh Men's Two,Gold
115078,"Jeffrey Allen ""Jeff"" Stevens",USA,2008,Summer,Baseball,Baseball Men's Baseball,Bronze
115082,"Lawrence ""Laurie"" Stevens",RSA,1932,Summer,Boxing,Boxing Men's Lightweight,Gold
115090,Francis Paul Stevens,USA,1932,Winter,Bobsleigh,Bobsleigh Men's Four,Silver
115091,Raymond Stevens,GBR,1992,Summer,Judo,Judo Men's Half-Heavyweight,Silver
115092,Rochelle Stevens,USA,1992,Summer,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
115092,Rochelle Stevens,USA,1996,Summer,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
115095,Travis Stevens,USA,2016,Summer,Judo,Judo Men's Half-Middleweight,Silver
115097,"William Edwards ""Bill"" Stevenson",USA,1924,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
115108,Norman Lang Stevenson,GBR,1908,Summer,Hockey,Hockey Men's Hockey,Bronze
115112,Sarah Diana Stevenson,GBR,2008,Summer,Taekwondo,Taekwondo Women's Heavyweight,Bronze
115113,Shakur Stevenson,USA,2016,Summer,Boxing,Boxing Men's Bantamweight,Silver
115114,Tefilo Stevenson Laurence,CUB,1972,Summer,Boxing,Boxing Men's Heavyweight,Gold
115114,Tefilo Stevenson Laurence,CUB,1976,Summer,Boxing,Boxing Men's Heavyweight,Gold
115114,Tefilo Stevenson Laurence,CUB,1980,Summer,Boxing,Boxing Men's Heavyweight,Gold
115115,Toby Lynn Stevenson,USA,2004,Summer,Athletics,Athletics Men's Pole Vault,Silver
115123,Natalie Alwyne Steward,GBR,1960,Summer,Swimming,Swimming Women's 100 metres Freestyle,Bronze
115123,Natalie Alwyne Steward,GBR,1960,Summer,Swimming,Swimming Women's 100 metres Backstroke,Silver
115129,Anthea Dorine Stewart (Allin-),ZIM,1980,Summer,Hockey,Hockey Women's Hockey,Gold
115132,Breanna Mackenzie Stewart,USA,2016,Summer,Basketball,Basketball Women's Basketball,Gold
115133,Charles Edward Stewart,GBR,1912,Summer,Shooting,"Shooting Men's Free Pistol, 50 metres",Bronze
115133,Charles Edward Stewart,GBR,1912,Summer,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",Bronze
115133,Charles Edward Stewart,GBR,1912,Summer,Shooting,"Shooting Men's Dueling Pistol, 30 metres, Team",Bronze
115134,Chelsea Blaine Stewart,CAN,2012,Summer,Football,Football Women's Football,Bronze
115135,"Sarah Gillow Marshall ""Cissie"" Stewart (-Hunt)",GBR,1928,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
115138,Danielle Stewart,AUS,2008,Summer,Softball,Softball Women's Softball,Bronze
115139,Dennis C. Stewart,GBR,1988,Summer,Judo,Judo Men's Half-Heavyweight,Bronze
115140,"Douglas Norman ""Duggie"" Stewart",GBR,1952,Summer,Equestrianism,"Equestrianism Men's Jumping, Team",Gold
115145,"Geoffrey Peter ""Geoff"" Stewart",AUS,2000,Summer,Rowing,Rowing Men's Coxless Fours,Bronze
115145,"Geoffrey Peter ""Geoff"" Stewart",AUS,2004,Summer,Rowing,Rowing Men's Coxed Eights,Bronze
115148,Ian Stewart,GBR,1972,Summer,Athletics,"Athletics Men's 5,000 metres",Bronze
115149,James Alexander Stewart,AUS,2000,Summer,Rowing,Rowing Men's Coxless Fours,Bronze
115149,James Alexander Stewart,AUS,2004,Summer,Rowing,Rowing Men's Coxed Eights,Bronze
115152,Jean Stewart (-Hurring),NZL,1952,Summer,Swimming,Swimming Women's 100 metres Backstroke,Bronze
115153,"James ""Jimmy"" Stewart",CAN,1936,Summer,Basketball,Basketball Men's Basketball,Silver
